Date,Open,High,Low,Close,Volume
2005-03-10,81.78189995188167,81.98433246163324,81.24208850599841,81.80889129638672,65149000
2005-03-11,81.85615251036693,82.13281002393438,81.08017297305676,81.23536682128906,57976500
2005-03-14,81.3837906193661,81.75491517767597,81.16111588438018,81.74141693115234,36336400
2005-03-15,81.93033743363065,81.95732877407072,81.02615069521175,81.06663513183594,62438500
2005-03-16,80.76971075030855,81.08010849608559,80.22989955136764,80.37834930419922,74874200
2005-03-17,80.5065961380468,80.79674668382167,80.28392653395177,80.54033660888672,62584200
2005-03-18,80.68730626085296,80.97182074925053,80.03698521524757,80.30117797851562,60232000
2005-03-21,80.41636144089895,80.46378053619969,79.77281583777555,80.00313568115234,61244300
2005-03-22,80.18604516656887,80.5653979458596,79.19023895263672,79.19023895263672,92472400
2005-03-23,79.22407684305436,79.74569188574584,79.08859523544965,79.25794982910156,70817300
2005-03-24,79.56957216366897,79.92860312267307,79.29860374440216,79.35279846191406,51932500
2005-03-28,79.5424958954159,79.8947564843516,79.46797943115234,79.46797943115234,46765500
2005-03-29,79.35281622310808,79.86765581812003,78.74991406864818,78.93959045410156,71160300
2005-03-30,79.10896285042804,80.07089625999309,79.10218721562968,80.0573501586914,62002100
2005-03-31,80.06410322440583,80.24700396604368,79.84732948661961,79.90829467773438,64575400
2005-04-01,80.3621400963094,80.60601112516923,79.19698483078052,79.54924011230469,95255300
2005-04-04,79.5018069864174,79.84051611462529,79.08180580685483,79.68470764160156,71581200
2005-04-05,79.78635047637688,80.19280054461998,79.71183402756479,80.06409454345703,46853900
2005-04-06,80.24019835160529,80.57890751335675,80.05729767830782,80.34181213378906,53268200
2005-04-07,80.21312197479882,80.78892662959495,80.15215162615614,80.77537536621094,46734600
2005-04-08,80.72794968850803,80.75504704477054,79.93537139892578,79.93537139892578,63772900
2005-04-11,80.13181703185079,80.2198795565351,79.82020521186183,79.99633026123047,44945000
2005-04-12,79.86087664491443,80.65345514969573,79.30539361144031,80.40958404541016,86144800
2005-04-13,80.31474053961067,80.4773247105662,79.34603181958057,79.46119689941406,65949000
2005-04-14,79.52893920208332,79.59668002376401,78.42474365234375,78.42474365234375,96119800
2005-04-15,78.40444007017724,78.71605205666894,77.2934737989305,77.32734680175781,128677300
2005-04-18,77.3070130276206,77.8760421747778,77.19862357008944,77.5644302368164,100035200
2005-04-19,77.97089724637237,78.26218751618335,77.78799645755846,78.18090057373047,64930100
2005-04-20,78.16053475668612,78.32988936020769,76.92086298681046,77.09021759033203,107735900
2005-04-21,77.76086705725874,78.72280004755608,77.48312300282896,78.58731842041016,86952200
2005-04-22,78.40441313564348,78.91925262564521,77.4086071468308,78.28925323486328,88845800
2005-04-25,78.48569729860063,78.91924466699886,78.39085913478179,78.80408477783203,52284100
2005-04-26,78.55345957390134,79.10216698142384,78.00475216637882,78.03861999511719,72626000
2005-04-27,77.8082684736385,78.6279440187997,77.5237540202685,78.34342956542969,84131900
2005-04-28,78.0860360865743,78.36378018033216,77.36119842529297,77.36119842529297,72481500
2005-04-29,77.95054146182446,78.492478293501,77.2053821944887,78.41118621826172,103993800
2005-05-02,78.6279521562209,78.85827709585139,78.2553699751828,78.85150146484375,56026400
2005-05-03,78.6279229496916,79.15630826959043,78.370505918233,78.98695373535156,86000300
2005-05-04,79.02088252740981,79.76604197076026,78.77023577910273,79.59668731689453,81055700
2005-05-05,79.71181442042007,79.9353637118687,79.08181516070502,79.5695571899414,96906700
2005-05-06,79.88797350482741,79.9286169658542,79.29861747847097,79.31893920898438,67415400
2005-05-09,79.40024312348422,79.9895992376066,79.29185882184117,79.81346893310547,43750500
2005-05-10,79.501792966559,79.59663109226955,78.84469654678574,78.98695373535156,74613500
2005-05-11,79.21054178442728,79.52892929177416,78.47892859753986,79.42053985595703,91647400
2005-05-12,79.47472644511618,79.65762713898438,78.54666137695312,78.54666137695312,95086800
2005-05-13,78.78377310847767,79.00054682034589,77.76764536504052,78.390869140625,85267000
2005-05-16,78.37732537805701,79.14958212351942,78.35023318373679,79.12248992919922,49207000
2005-05-17,78.85830039779667,79.7321658291927,78.68894575060783,79.65087890625,61071800
2005-05-18,79.99636203343383,80.66701018570944,79.94217247195505,80.4705581665039,77944900
2005-05-19,80.62635160897635,80.89054959195586,80.40957788491856,80.80925750732422,61768100
2005-05-20,80.84312716569936,80.8770001604704,80.43667706991369,80.69409942626953,46345500
2005-05-23,80.75506122516289,81.3173198376835,80.74151512879911,81.14118957519531,51047900
2005-05-24,80.91086411381055,81.17505690496353,80.74827995902965,80.95150756835938,50654100
2005-05-25,80.84990008003741,81.2021606079567,80.49764472041133,80.89054870605469,47608800
2005-05-26,81.14798164032126,81.43249623621459,81.03282170888266,81.32411193847656,43256200
2005-05-27,81.33088352594703,81.4595947265625,81.15475839365607,81.4595947265625,24596100
2005-05-31,81.34443079853384,81.40539599480327,80.88378592075328,80.93798065185547,43377200
2005-06-01,80.96505673504404,81.91344366740354,80.91763764684073,81.6289291381836,69611000
2005-06-02,81.44603795012338,81.85925852809213,81.35797022722885,81.80506896972656,39704500
2005-06-03,81.6627912119999,81.89311099010962,81.10730832376154,81.3918228149414,60999400
2005-06-06,81.25636666886777,81.42572133484565,80.98540333793856,81.31733703613281,36046400
2005-06-07,81.55438795492651,82.1369681008993,81.29697086393747,81.37825775146484,66501300
2005-06-08,81.58150336347232,81.68988762692821,81.06666389925232,81.229248046875,46881200
2005-06-09,81.11412385845998,81.6831583253011,80.91090132396293,81.61541748046875,56653300
2005-06-10,81.66955308273766,81.73052342060018,81.01923209919075,81.4256820678711,36465300
2005-06-13,81.24960367381526,82.02186060821523,81.16153593170114,81.68315124511719,49383200
2005-06-14,81.5950662639283,82.1031302012337,81.54764716984488,81.87281036376953,33857100
2005-06-15,82.07604212364298,82.13023168510433,81.44604260304641,82.02861785888672,53195600
2005-06-16,82.00829193781293,82.40119595602569,81.91345374973311,82.23861694335938,46564500
2005-06-17,82.66577029947643,82.91062571776524,82.44812161534794,82.54334259033203,51529400
2005-06-20,82.35288510935946,82.86979739345848,82.25766415233316,82.5705337524414,41019400
2005-06-21,82.63855255432402,82.74057649654273,82.31887995697693,82.61814880371094,39879800
2005-06-22,82.76095916039418,82.93780026923883,82.34606570646169,82.68614196777344,46310100
2005-06-23,82.51610094397218,82.70654281336526,81.50267517375802,81.52307891845703,62185600
2005-06-24,81.53668606293827,81.6251092157527,80.82932678618367,80.92455291748047,58572500
2005-06-27,80.9177639622516,81.21703279751434,80.76812954462024,81.04019165039062,48183800
2005-06-28,81.21023762144694,81.7815634282264,81.18983386965532,81.72035217285156,41174200
2005-06-29,81.86994557433101,81.89034931589696,81.45505219865392,81.5026626586914,42316500
2005-06-30,81.76795202672163,81.83596625356952,80.90415525937944,81.06059265136719,62288800
2005-07-01,81.24424681098172,81.48230443329957,81.08101159811982,81.29866027832031,49737500
2005-07-05,81.10821875891423,82.06043368573856,81.06741125277233,81.95160675048828,51549000
2005-07-06,81.88357702050625,82.06041816225772,81.21703033022848,81.26464080810547,52363600
2005-07-07,80.45524663331035,81.58429718017578,80.43484288685377,81.58429718017578,103268800
2005-07-08,81.59790076395046,82.51610565185547,81.42786262955502,82.51610565185547,64491200
2005-07-11,82.52289651484645,83.04661160866988,82.50929056016717,82.93778991699219,49688300
2005-07-12,82.97178198880582,83.4070790685728,82.73372970911302,83.15542602539062,51871100
2005-07-13,83.16226835307577,83.33230652809071,82.97182642732358,83.2710952758789,41182300
2005-07-14,83.64516754145703,83.95803710918634,83.3118890372031,83.5975570678711,63638800
2005-07-15,83.51593750044985,83.68597564866582,83.2234716779523,83.54994201660156,56075900
2005-07-18,83.3187063776813,83.4071243612522,83.01263973603685,83.21668243408203,56598400
2005-07-19,83.46151004397336,83.73357207330126,83.25746741384113,83.67235565185547,59165700
2005-07-20,83.37989689378735,84.15527555881319,83.1826572248098,83.9580307006836,69477000
2005-07-21,84.03284294148754,84.07365043071172,83.29827700054202,83.46831512451172,101110900
2005-07-22,83.57712081268005,84.03962462883109,83.40708272128849,84.0260238647461,52607100
2005-07-25,83.9376211331706,84.30489891066725,83.55673221082141,83.7879867553711,57301600
2005-07-26,83.81521788569226,84.01926057826007,83.62477077448118,83.89002990722656,42758800
2005-07-27,83.99883821067495,84.26409728462913,83.6927716450823,84.19608306884766,43181600
2005-07-28,84.31172996370174,84.77423401765988,84.09408130237752,84.72662353515625,47880700
2005-07-29,84.61777735940413,84.76740655466084,83.9988360764688,84.16207122802734,62358100
2005-08-01,84.22331881954196,84.3661502786538,83.9648574456839,84.10089111328125,40418200
2005-08-02,84.25050232239927,84.7470108020527,84.16207916555373,84.60417938232422,45147400
2005-08-03,84.50895600496717,84.84222930808048,84.42053803981736,84.82862854003906,36837200
2005-08-04,84.49535490592075,84.54976316702552,84.04645172502885,84.14847564697266,50855600
2005-08-05,83.96485820080342,84.32534353131298,83.43433986528723,83.5771713256836,53595500
2005-08-08,83.76082226547476,83.93766345468796,83.23710167911567,83.42074584960938,47616000
2005-08-09,83.69956728331562,84.06004728793053,83.57034183339731,83.92401885986328,47170000
2005-08-10,84.21646718176815,84.67897100607419,83.53631480420933,83.88319396972656,72863700
2005-08-11,83.8424208980058,84.35933840205769,83.66558493250783,84.21650695800781,58570200
2005-08-12,84.04643362761523,84.12805378542575,83.4887088554544,83.69955444335938,54776900
2005-08-15,83.8084163765577,84.2505166686092,83.54315723915747,84.21650695800781,36208500
2005-08-16,83.95802693772856,84.01243519441208,83.03981690400093,83.1214370727539,71942100
2005-08-17,83.10783386416618,83.57033776187444,82.99900697569288,83.11463165283203,62275100
2005-08-18,83.01260530881535,83.3594793083816,82.869768733522,83.10782623291016,53388600
2005-08-19,83.40711579066081,83.53634645188417,83.11464994994404,83.29829406738281,39842100
2005-08-22,83.37311127239079,83.8152115231235,82.89700131423524,83.29829406738281,69912000
2005-08-23,83.31867152666096,83.3934887080619,82.40046679664637,83.14183044433594,55168600
2005-08-24,82.93778795473533,83.47510899052534,82.3596542450244,82.40046691894531,79104600
2005-08-25,82.53648717792682,82.75413572379335,82.44126626343211,82.69972229003906,35631100
2005-08-26,82.62494940468832,82.63174719526145,82.0808251879572,82.13523864746094,61956800
2005-08-29,81.89717439047158,82.82898010107722,81.87676545424792,82.76776885986328,56179200
2005-08-30,82.46854805031,82.5025577746527,81.88361607787229,82.33251953125,74160200
2005-08-31,82.42768111467765,83.42750609542958,82.12160938369045,83.37309265136719,102945200
2005-09-01,83.33228576469635,83.76078518002552,82.39367714057646,83.31188201904297,74578700
2005-09-02,83.55674407842403,83.57714782572161,83.0058221447797,83.1622543334961,47653400
2005-09-06,83.42751831669888,84.20289184614138,83.4207153379066,84.13487243652344,57251300
2005-09-07,84.0872476524438,84.42732388604624,83.97162297841534,84.27769470214844,41749700
2005-09-08,84.10768250990961,84.33893192924468,83.86962492169006,83.99885559082031,39068700
2005-09-09,84.22329408109496,84.84223022211626,84.2028903342369,84.74700927734375,43093900
2005-09-12,84.64497954660928,84.7946139321721,84.52255188470805,84.57696533203125,33017600
2005-09-13,84.42737164412316,84.6246165938864,84.01247798930294,84.10770416259766,58427500
2005-09-14,84.1620776273439,84.28450529760964,83.67236694628092,83.80159759521484,57694600
2005-09-15,84.06005155864977,84.10086424046499,83.5907498255683,83.76078796386719,73156900
2005-09-16,84.21981491784278,84.52035247433321,83.9261040888064,84.3564224243164,75424100
2005-09-19,84.33588587953999,84.39053093685979,83.76895513513581,84.07632446289062,53355300
2005-09-20,84.15147511752332,84.43152717778908,83.24302563099879,83.36597442626953,84480300
2005-09-21,83.18839865509624,83.24304373404267,82.4985188643118,82.58731842041016,94469100
2005-09-22,82.61461615087654,83.09958459743041,82.26626558052196,82.8810043334961,84597200
2005-09-23,82.8127357268118,83.2567179565469,82.5805019147537,82.94934844970703,59368100
2005-09-26,83.34554347858702,83.49581492433285,82.70348168027914,83.04500579833984,70415400
2005-09-27,83.0039640280012,83.32499731876854,82.66244013760888,83.02445983886719,66150800
2005-09-28,83.28403924396179,83.4138200259426,82.78541193259532,83.1064453125,58620500
2005-09-29,83.02447025985853,83.91926129740085,82.70343692879602,83.78265380859375,66607700
2005-09-30,83.75531936867203,84.04219818115234,83.15423399634271,84.04219818115234,47824200
2005-10-03,83.98753574666996,84.24709196936602,83.63917999710534,83.74163818359375,50994800
2005-10-04,83.8714805094771,84.03541060153167,82.75811393360587,82.7990951538086,60776300
2005-10-05,82.81954435938499,82.86052555909971,81.67202386620325,81.71300506591797,106052100
2005-10-06,81.81544990917789,82.14331508705118,80.71574273241733,81.41928100585938,140941800
2005-10-07,81.76082025081901,81.99989115178657,81.37148321005287,81.69934844970703,75661400
2005-10-10,81.74713785707402,81.76762845149642,80.80453403496605,81.00944519042969,52677000
2005-10-11,81.27585378257767,81.54907393648811,80.81821302124125,80.89334869384766,75629800
2005-10-12,80.86603749697097,81.37149146527716,80.19665349782743,80.25812530517578,100510400
2005-10-13,80.23079486068468,80.65428637747169,79.83462588155243,80.2103042602539,99052900
2005-10-14,80.68163111151219,81.15293068480311,80.29912069035399,81.05730438232422,88651000
2005-10-17,81.14607546683217,81.46710353458937,80.90700458332928,81.35781860351562,68109300
2005-10-18,81.24172302141291,81.25538168716045,80.46304879274855,80.4767074584961,74996900
2005-10-19,80.25811962365898,81.82913170929949,79.99856332560383,81.81546783447266,116563800
2005-10-20,81.61736841030037,81.83594346637686,80.12149748734338,80.37422180175781,131966700
2005-10-21,80.79772093017593,81.13241287663644,80.26494450606793,80.68843078613281,96579500
2005-10-24,80.90020773629898,82.02723278052125,80.87971712985753,81.93843841552734,71308400
2005-10-25,81.77449035644531,82.1296729494978,81.24171386124576,81.77449035644531,76594500
2005-10-26,81.63104956037947,82.33458800818295,81.41247445804012,81.5354232788086,80855800
2005-10-27,81.41928971517065,81.53541179321316,80.55182136562013,80.66793823242188,66623100
2005-10-28,80.89337730381065,81.93160800237735,80.66797020627061,81.82915496826172,72322000
2005-10-31,82.16381742804127,82.85369713950163,82.05452728271484,82.05452728271484,77698900
2005-11-01,82.36188440616048,82.58045943912529,82.11598684267011,82.30040740966797,66365100
2005-11-02,82.08187756619228,83.16109466552734,82.05455502062449,83.16109466552734,74012300
2005-11-03,83.43429583302587,83.78265169531142,83.16107565106155,83.5162582397461,84897600
2005-11-04,83.60506694519673,83.64604815304187,83.024477252008,83.406982421875,59156000
2005-11-07,83.58456365588351,83.75532561097837,83.22937587099105,83.48893737792969,46765400
2005-11-08,83.28402094731932,83.6187129201577,83.1883946693655,83.48893737792969,42152800
2005-11-09,83.38647767225937,83.9807259301741,83.23620632066309,83.59822082519531,57666800
2005-11-10,83.56408340012055,84.37008018666236,83.16108761247078,84.24713134765625,79048100
2005-11-11,84.2539596928785,84.58865171374866,83.62555685864497,84.53401184082031,34867000
2005-11-14,84.55448690354173,84.71158497760462,84.27443480707323,84.4861831665039,45092200
2005-11-15,84.39060437456652,84.75944580434671,83.91929946471714,84.1788558959961,69592500
2005-11-16,84.26756309546636,84.39051184099536,84.00117501535988,84.34952545166016,51133000
2005-11-17,84.47939101255635,85.14194851744186,84.11054440536513,85.13511657714844,55717500
2005-11-18,85.42195157451154,85.57222291617242,84.92332962580868,85.46976470947266,72437200
2005-11-21,85.48343350230023,86.00255129120916,85.36731662660412,85.90009307861328,50021200
2005-11-22,85.76345429702516,86.41917936239032,85.66782805069522,86.26891326904297,66438800
2005-11-23,86.2347788232318,87.02711671817153,86.20745628776069,86.7675552368164,50854700
2005-11-25,86.73340820945067,86.89733821525802,86.61728612789791,86.83586120605469,15270000
2005-11-28,86.91780610459129,86.93146476348944,86.09131914340523,86.22109985351562,54498500
2005-11-29,86.50802155466494,86.73342862272663,86.1255111694336,86.1255111694336,51738900
2005-11-30,86.17329649436512,86.41918886106943,85.57904314579262,85.6610107421875,56007200
2005-12-01,86.07770089500687,86.76758078789408,86.05038356273224,86.53534698486328,65468200
2005-12-02,86.58997772146797,86.80172610856485,86.40555708624608,86.64462280273438,46699400
2005-12-05,86.5421827647961,86.56267858300947,86.18700008440726,86.46022033691406,59273400
2005-12-06,86.78127176747223,87.25257145941275,86.49438757656989,86.6241683959961,57935200
2005-12-07,86.58997471055336,86.65828366538202,85.84545504634379,86.1186752319336,66816500
2005-12-08,86.2143048767965,86.62413256554005,85.70885090105419,86.06403350830078,62608600
2005-12-09,86.17330421800622,86.59679047590274,85.94106527969211,86.28942108154297,50744500
2005-12-12,86.548977536542,86.65143573863767,86.03669173730422,86.37138366699219,48389900
2005-12-13,86.35090438379972,87.22520476193084,86.26211004300998,86.95881652832031,88630900
2005-12-14,86.87683725423115,87.4915760054997,86.84268278527608,87.30032348632812,64375000
2005-12-15,87.32086062113771,87.43015081104821,86.87005161586465,87.04764556884766,55900300
2005-12-16,87.39919767686301,87.45413243420052,86.76746368408203,86.76746368408203,46238300
2005-12-19,87.02151852877707,87.11765171868944,86.30738251880942,86.32111358642578,48733000
2005-12-20,86.4241102671095,86.92537541048632,86.16317808554798,86.40351104736328,46603200
2005-12-21,86.67131649623279,87.04211819014253,86.3829169250361,86.54084777832031,51806900
2005-12-22,86.73312685702791,86.99406433105469,86.5751959806223,86.99406433105469,32247900
2005-12-23,87.05584532487802,87.11078007087158,86.80864420677275,87.0421142578125,27977300
2005-12-27,87.17943807361794,87.24124096704027,86.0945005123394,86.15630340576172,44499500
2005-12-28,86.34168836725765,86.5133554776325,86.17688940817983,86.34855651855469,30764300
2005-12-29,86.32802214908772,86.49282123195488,85.87481812261755,85.9640884399414,32788900
2005-12-30,85.69625062838466,85.87478070751115,85.3941147423766,85.49711608886719,44645600
2006-01-03,85.96404210331697,87.20691056964421,85.4147051380407,87.00090789794922,73256700
2006-01-04,87.11080502834234,87.54340448953458,87.00093550487733,87.4129409790039,51899600
2006-01-05,87.30994934002717,87.61208008549004,87.12454580823596,87.46788024902344,47307500
2006-01-06,87.90733251148508,88.29186531843726,87.45412864140579,88.19573211669922,62885900
2006-01-09,88.18200213261854,88.62146972604279,88.1545399920381,88.4223403930664,43527400
2006-01-10,88.1613993931448,88.56653143639227,88.07212910378287,88.5115966796875,44960800
2006-01-11,88.59397681528613,88.88237634101723,88.39483707374042,88.79310607910156,49598900
2006-01-12,88.63522911381096,88.772560807939,88.19576140595925,88.44296264648438,40509200
2006-01-13,88.28501115986448,88.51160263964569,88.03093658328007,88.36053466796875,44856700
2006-01-17,88.03092319964439,88.18199114835397,87.76312283197426,88.12019348144531,52066600
2006-01-18,87.60520523022399,88.51160258196072,87.31680559659257,87.77000427246094,75067600
2006-01-19,87.9829033261663,88.42237107206816,87.7631642143466,88.10649871826172,81530400
2006-01-20,88.08585192300812,88.10645114390117,86.49964904785156,86.49964904785156,114957800
2006-01-23,86.66445498850048,87.08332330972904,86.60952023581265,86.80865478515625,67017400
2006-01-24,86.9528405767516,87.30991117284454,86.80864080332135,86.89791107177734,53008800
2006-01-25,87.2343895482728,87.33052274415678,86.41038399072501,86.97345733642578,87747700
2006-01-26,87.3785980987616,87.66699771531553,87.04213187944868,87.45413208007812,71294000
2006-01-27,87.66014286845747,88.34681167899954,87.51593780804043,88.264404296875,65771200
2006-01-30,88.19573211669922,88.44979619034982,88.13393444652472,88.19573211669922,33709600
2006-01-31,88.11331279968441,88.26437024020261,87.54337141065008,87.55023956298828,72937000
2006-02-01,87.76999886581429,88.18886198093382,87.70133303901764,88.1613998413086,63561000
2006-02-02,87.96227318021441,87.98973532067167,87.06960168821287,87.13826751708984,83626900
2006-02-03,86.91852117891798,88.16138979050481,86.61638528881751,86.70565032958984,86040400
2006-02-06,86.82240195509716,87.06960313425333,86.63699845129653,86.93226623535156,45511900
2006-02-07,86.78119040204504,86.97346204308421,86.1082579944408,86.16319274902344,71208100
2006-02-08,86.41724610742739,87.96225576503942,86.24557894978892,86.94598388671875,59422200
2006-02-09,87.15200855725597,87.61894358144916,86.77434383579535,86.80181121826172,62023300
2006-02-10,86.81551701006705,87.29618296609353,86.14257943276398,86.959716796875,64508700
2006-02-13,86.93227473639256,87.06274349339093,86.48593893933226,86.80181121826172,52308700
2006-02-14,86.83613570739192,87.91420551244745,86.66446850761322,87.72193908691406,90964400
2006-02-15,87.6738489321071,88.11332166525987,87.37171306521013,88.03091430664062,85471300
2006-02-16,88.12704361376362,88.72445240709298,88.01717412559603,88.69011688232422,61017900
2006-02-17,88.61459520969946,88.6901291835748,88.29186009202597,88.44979095458984,40342600
2006-02-21,88.6558109625296,88.85494030831424,88.092737505941,88.2300796508789,46456300
2006-02-22,88.42229080774257,89.02655186126059,88.33988347674573,88.765625,42326700
2006-02-23,88.76566923499966,89.0197333110061,88.08586342357714,88.63520050048828,43423200
2006-02-24,88.65578321347795,88.90984724216939,88.41544501279648,88.86178588867188,36777400
2006-02-27,88.85493975177661,89.29440737071543,88.77254284751763,88.89614868164062,35858600
2006-02-28,88.71758306743168,89.20512239486045,87.98285309693269,88.051513671875,74394800
2006-03-01,88.30560033479593,88.91673506784753,88.23692927267341,88.8343276977539,48641600
2006-03-02,88.51160424285507,88.86867495308039,88.31247490080183,88.82747650146484,60642300
2006-03-03,88.35366863447034,89.3150111910144,88.33993232542053,88.41546630859375,73402500
2006-03-06,88.67639202190293,88.7038541586237,87.79058880497116,88.01032257080078,57478400
2006-03-07,87.79745949390944,87.93479113694384,87.48159252383724,87.87299346923828,61780800
2006-03-08,87.68758843063063,88.19572702633691,87.33052302176458,88.05839538574219,66692400
2006-03-09,88.08588329021444,88.36054665175017,87.46788024902344,87.46788024902344,56313600
2006-03-10,87.69445477292855,88.47038848010719,87.50905653806858,88.29872131347656,60490800
2006-03-13,88.47038677929574,88.69012577767006,88.25752117320319,88.4635238647461,45479100
2006-03-14,88.38112493099999,89.42485371589335,88.31245387616642,89.39051818847656,69877300
2006-03-15,89.36993473873976,89.85747416753793,89.16394249335126,89.78880310058594,53398900
2006-03-16,89.96045345193473,90.27632563196346,89.84372104215265,89.97418975830078,65526400
2006-03-17,90.09073973662395,90.24240849869129,89.88392826053546,90.04937744140625,47286800
2006-03-20,90.0631380807246,90.24237813950289,89.76670138512205,89.90457916259766,45538500
2006-03-21,89.87697156965042,90.30440623269881,89.24272555928506,89.33924102783203,87102700
2006-03-22,89.28411125126716,89.97351064157101,89.24274897095292,89.88389587402344,51605700
2006-03-23,89.8011519674774,89.89077724561562,89.38751868559086,89.69774627685547,46704200
2006-03-24,89.61500918515587,90.0148619986101,89.44265937863581,89.76667785644531,43209200
2006-03-27,89.64257898689776,89.81492879045935,89.44265784330109,89.63568878173828,32523000
2006-03-28,89.57367338924617,89.98731730348831,88.9670089729332,89.0842056274414,82079900
2006-03-29,89.21516916851773,89.96661190807504,89.13243409633056,89.64259338378906,61505700
2006-03-30,89.69772083533056,90.29749470961778,89.31165900731138,89.4840087890625,70571700
2006-03-31,89.63571016026633,89.78737886512597,89.1875942524902,89.50472259521484,62925600
2006-04-03,89.67017953327044,90.22169060408267,89.27032664335202,89.43577575683594,61624700
2006-04-04,89.43581550991831,90.12521517426234,89.18074100032031,90.00801849365234,54809300
2006-04-05,90.0424436434845,90.50433991548954,89.88388474877199,90.31819915771484,50607200
2006-04-06,90.2079145324351,90.456098734005,89.75290840965695,90.22169494628906,57906200
2006-04-07,90.35263032032992,90.58702345324573,89.17376393341027,89.30474090576172,80180900
2006-04-10,89.4426498413086,89.67704302852701,89.11173067411008,89.4426498413086,41496500
2006-04-11,89.51849625827866,89.6632642090071,88.41545325744426,88.68431854248047,72799400
2006-04-12,88.77395813043634,89.0221423196879,88.66365170868023,88.84979248046875,43033700
2006-04-13,88.64983940681738,89.10484539733133,88.45680847497452,88.73257446289062,51051800
2006-04-17,88.8153167406884,89.1462254728909,88.25690496778454,88.6981201171875,64167700
2006-04-18,88.88424487670063,90.26994417369541,88.88424487670063,90.10448455810547,92531800
